dt,steer_deg,speed_pwm,yaw_deg
0.03340339660644531,0.0,50.0,-98.63422598609857
0.03339719772338867,0.0,50.0,-98.63422598609857
0.033396005630493164,0.0,50.0,-98.57336942225564
0.03339409828186035,0.0,50.0,-98.49911159462077
0.03339672088623047,0.0,50.0,-98.49911159462077
0.03339529037475586,0.0,50.0,-98.40224352463947
0.03339529037475586,0.0,50.0,-98.40224352463947
0.033538818359375,0.0,50.0,-98.26580428338362
0.033396005630493164,0.0,50.0,-98.17976130985542
0.033394813537597656,0.0,50.0,-98.17976130985542
0.0334017276763916,0.0,50.0,-98.10897535179612
0.035987138748168945,0.0,50.0,-98.05992097720612
0.03339552879333496,0.0,50.0,-98.05992097720612
0.03339552879333496,0.0,50.0,-98.0472972259644
0.033399343490600586,0.0,50.0,-98.0472972259644
0.03339743614196777,0.0,50.0,-98.01387820174034
0.03348278999328613,0.0,50.0,-97.96992679254029
0.03339219093322754,0.0,50.0,-97.96992679254029
0.03339099884033203,0.0,50.0,-97.89442547445192
0.033400535583496094,0.0,50.0,-97.89442547445192
0.03339648246765137,0.0,50.0,-97.78741982029835
0.033394575119018555,0.0,50.0,-97.72028484468673
0.03339743614196777,0.0,50.0,-97.72028484468673
0.03340506553649902,0.0,50.0,-97.64602250757072
0.03339052200317383,0.0,50.0,-97.64602250757072
0.03346061706542969,0.0,50.0,-97.59216551240318
0.03340435028076172,0.0,50.0,-97.52931176787938
0.03339743614196777,0.0,50.0,-97.52931176787938
0.03339695930480957,0.0,50.0,-97.47526168876198
0.038133859634399414,0.0,50.0,-97.42265734374963
0.03339743614196777,0.0,50.0,-97.42265734374963
0.03343963623046875,0.0,50.0,-97.3490542488061
0.03339791297912598,0.0,50.0,-97.3490542488061
0.033396244049072266,0.0,50.0,-97.2855165269844
0.03339791297912598,0.0,50.0,-97.22337529460397
0.0334010124206543,0.0,50.0,-97.22337529460397
0.03339791297912598,0.0,50.0,-97.16028423829212
0.03340959548950195,0.0,50.0,-97.16028423829212
0.03340029716491699,0.0,50.0,-97.10679646045341
0.03340005874633789,0.0,50.0,-97.0437398246134
0.033396244049072266,0.0,50.0,-97.0437398246134
0.03339552879333496,0.0,50.0,-96.98157145851522
0.03603792190551758,0.0,50.0,-96.9176976664263
0.03339648246765137,0.0,50.0,-96.9176976664263
0.03339195251464844,0.0,50.0,-96.8449144643224
0.0334019660949707,0.0,50.0,-96.8449144643224
0.03339982032775879,0.0,50.0,-96.79059517158183
0.033391714096069336,0.0,50.0,-96.71784976818157
0.03339576721191406,0.0,50.0,-96.71784976818157
0.033400774002075195,0.0,50.0,-96.66513903525843
0.03339552879333496,0.0,50.0,-96.66513903525843
0.03339385986328125,0.0,50.0,-96.59184668831496
0.033399105072021484,0.0,50.0,-96.53752897910844
0.03339648246765137,0.0,50.0,-96.53752897910844
0.033392906188964844,0.0,50.0,-96.46366710854845
0.03340268135070801,0.0,50.0,-96.46366710854845
0.03339648246765137,0.0,50.0,-96.41063485684921
0.03339028358459473,0.0,50.0,-96.34693737405598
0.03339195251464844,0.0,50.0,-96.34693737405598
0.03339195251464844,0.0,50.0,-96.28369513727644
0.037575721740722656,0.0,50.0,-96.22105661637623
0.033396244049072266,0.0,50.0,-96.22105661637623
0.033397674560546875,0.0,50.0,-96.14838550692326
0.033391714096069336,0.0,50.0,-96.14838550692326
0.033392906188964844,0.0,50.0,-96.08525117206976
0.03339266777038574,0.0,50.0,-96.01374327627765
0.033392906188964844,0.0,50.0,-96.01374327627765
0.033576250076293945,0.0,50.0,-95.93368304588424
0.03339886665344238,0.0,50.0,-95.93368304588424
0.03339266777038574,0.0,50.0,-95.88149943799898
0.03341221809387207,0.0,50.0,-95.81957329520235
0.03340959548950195,0.0,50.0,-95.81957329520235
0.033361196517944336,0.0,50.0,-95.76609180759897
0.03339552879333496,0.0,50.0,-95.71357280379705
0.0334010124206543,0.0,50.0,-95.71357280379705
0.03336524963378906,0.0,50.0,-95.64089422389058
0.033391714096069336,0.0,50.0,-95.64089422389058
0.033391475677490234,0.0,50.0,-95.58748146896836
0.034683942794799805,0.0,50.0,-95.53563093084686
0.03339052200317383,0.0,50.0,-95.53563093084686
0.03339123725891113,0.0,50.0,-95.49270096815037
